"","CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","TREE","CONDID","AZIMUTH","DIST","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIAHTCD","HT","HTCD","ACTUALHT","TREECLCD","CR","CCLCD","TREEGRCD","AGENTCD","CULL","FGROWCFGS","ba"
"1288",212648050020004,2012,12,1,1,63,1,2,1,52,20.4,1,1,694,35,5.4,1,28,1,28,2,40,5,NA,NA,0,-0.034045,0.159043128087983
"1289",212648051020004,2012,12,1,1,63,1,3,1,72,9.3,1,1,222,8,13.2,1,58,1,58,2,35,3,2,NA,0,0.233046,0.950331777710912
"1290",212648052020004,2012,12,1,1,63,1,4,1,132,19.5,1,1,222,8,18.9,1,73,1,73,2,45,2,2,NA,0,0.566787,1.9482783190778
"1291",212648053020004,2012,12,1,1,63,1,5,1,167,19,1,2,222,8,7.5,1,54,4,54,NA,NA,NA,NA,NA,NA,0,0.306796157577128
"1292",212648054020004,2012,12,1,1,63,1,6,1,243,10.3,1,1,694,35,7.1,1,46,1,46,2,25,3,NA,NA,0,0.144591,0.274943898728232
"1293",212648055020004,2012,12,1,1,63,1,7,1,243,19.9,1,2,222,8,5.7,1,46,4,46,NA,NA,NA,NA,NA,NA,0,0.177205460616549
"1294",212648056020004,2012,12,1,1,63,1,8,1,267,23.9,1,1,694,35,5,1,36,1,36,3,25,5,NA,NA,0,0,0.136353847812057
"1295",212648057020004,2012,12,1,1,63,1,9,1,270,23.4,1,1,694,35,6.3,1,38,1,38,2,30,3,NA,NA,0,0.014226,0.216475368786422
"1296",212648058020004,2012,12,1,1,63,1,10,1,277,23.1,1,1,694,35,7.6,1,47,1,47,2,35,3,NA,NA,0,0.053786,0.315031929984976
"1297",212648059020004,2012,12,1,1,63,1,11,1,288,19,1,1,694,35,6.5,1,47,1,47,2,25,3,NA,NA,0,0.187642,0.230438002802376
"1298",212648060020004,2012,12,1,1,63,1,12,1,316,6.1,1,1,222,8,6.2,1,47,1,47,2,20,3,NA,NA,0,0.076461,0.209657676395819
"1299",212648061020004,2012,12,1,1,63,1,13,1,355,13.2,1,1,694,35,8,1,52,1,52,2,40,3,NA,NA,0,0.340448,0.349065850398866
"1300",212648062020004,2012,12,1,1,63,1,14,1,202,4.7,1,2,694,35,1.73,1,24,3,24,NA,NA,NA,NA,70,NA,0,0.0163237372446682
"1301",212648063020004,2012,12,1,1,63,1,15,1,207,5.2,1,1,694,35,4.2,1,42,1,42,2,30,5,NA,NA,NA,0,0.0962112750161874
"1302",212648064020004,2012,12,1,1,63,1,16,1,208,4.3,1,1,694,35,1.9,1,42,1,42,2,10,5,NA,NA,NA,0,0.019689495624061
"1303",212648065020004,2012,12,1,1,63,1,17,1,216,5.9,1,1,694,35,1.5,1,21,1,21,2,10,5,NA,NA,NA,0,0.0122718463030851
"1304",212648066020004,2012,12,1,1,63,1,18,1,109,10.6,1,1,694,35,5.2,1,44,1,44,3,40,5,NA,NA,0,0,0.147480321793521
"1305",212648067020004,2012,12,1,1,63,1,19,1,220,6.2,1,1,694,35,1.5,1,19,1,19,2,15,5,NA,NA,NA,0,0.0122718463030851
"1306",212648068020004,2012,12,1,1,63,1,20,1,224,5.2,1,2,694,35,1.53,1,23,3,23,NA,NA,NA,NA,70,NA,0,0.0127676288937298
"1307",212648069020004,2012,12,1,1,63,1,21,1,226,5.9,1,1,694,35,3,1,36,1,36,2,30,5,NA,NA,NA,0,0.0490873852123405
"1308",212648070020004,2012,12,1,1,63,1,22,1,233,4.8,1,1,694,35,3.5,1,42,1,42,2,35,5,NA,NA,NA,0,0.0668133854279079
"1309",212648071020004,2012,12,1,1,63,1,23,1,234,4.2,1,1,694,35,2.3,1,28,1,28,2,20,5,NA,NA,NA,0,0.0288524741970313
"1310",212648072020004,2012,12,1,1,63,1,24,1,26,2,1,1,222,8,5.3,1,43,1,43,2,20,4,NA,NA,0,0.338176,0.153207183401627
"1311",212648073020004,2012,12,1,1,63,3,1,1,49,18.8,1,1,222,8,7,1,45,1,45,2,25,5,NA,NA,0,0.209111,0.267253541711632
"1312",212648074020004,2012,12,1,1,63,3,2,1,55,18.7,1,1,222,8,17,1,60,1,60,2,45,2,3,NA,0,0.37797,1.57625048070738
"1313",212648075020004,2012,12,1,1,63,3,3,1,142,20.6,1,1,694,35,5.6,1,41,1,41,3,30,3,NA,NA,0,0,0.171042266695444
"1314",212648076020004,2012,12,1,1,63,3,4,1,144,17.6,1,1,694,35,6.5,1,40,2,20,3,30,5,NA,NA,4,0,0.230438002802376
"1315",212648077020004,2012,12,1,1,63,3,5,1,213,20.6,1,1,222,8,6.5,1,60,1,60,2,25,3,NA,NA,0,0.026895,0.230438002802376
"1316",212648078020004,2012,12,1,1,63,3,6,1,223,18.1,1,1,222,8,6.1,1,53,1,53,2,25,3,NA,NA,0,-0.036879,0.202949067083466
"1317",212648079020004,2012,12,1,1,63,3,7,1,236,14.5,1,1,694,35,6.8,1,52,1,52,2,35,3,NA,NA,0,0.05603,0.252200076913181
"1318",212648080020004,2012,12,1,1,63,3,8,1,250,18,1,1,222,8,12,1,67,1,67,2,40,3,3,NA,0,0.451468,0.785398163397448
"1319",212648081020004,2012,12,1,1,63,3,9,1,266,9.8,1,1,694,35,5.8,1,54,1,54,2,30,3,NA,NA,0,0.144276,0.183477737615904
"1320",212648082020004,2012,12,1,1,63,3,10,1,288,5.8,1,1,694,35,5.9,1,45,1,45,3,30,3,NA,NA,0,0,0.189859097693508
"1321",212648083020004,2012,12,1,1,63,3,11,1,289,7,1,1,694,35,6.3,1,51,1,51,3,30,3,NA,NA,0,0,0.216475368786422
"1322",212648084020004,2012,12,1,1,63,3,12,1,324,17.4,1,2,316,32,10.05,1,48,4,48,NA,NA,NA,NA,50,NA,-1.235827,0.550883180545491
"1323",212648085020004,2012,12,1,1,63,3,13,1,266,5.8,1,1,694,35,1.2,1,14,1,14,2,5,5,NA,NA,NA,0,0.00785398163397448
"1324",212648086020004,2012,12,1,1,63,3,14,1,268,6,1,1,694,35,2,1,16,1,16,2,10,5,NA,NA,NA,0,0.0218166156499291
"1325",212648087020004,2012,12,1,1,63,3,15,1,254,17.5,1,1,694,35,5.6,1,43,1,43,2,35,5,NA,NA,0,0.34254,0.171042266695444
"1326",212648088020004,2012,12,1,1,63,4,1,1,221,14.7,1,2,827,28,9,1,56,4,56,NA,NA,NA,NA,NA,NA,0,0.441786466911065
"1327",212648089020004,2012,12,1,1,63,4,2,1,227,14.8,1,2,827,28,5.7,1,44,4,44,NA,NA,NA,NA,NA,NA,0,0.177205460616549
"1328",212648090020004,2012,12,1,1,63,4,3,1,228,15.8,1,2,827,28,9.6,1,58,4,58,NA,NA,NA,NA,NA,NA,0,0.502654824574367
"1329",212648091020004,2012,12,1,1,63,4,4,1,230,14.3,1,2,827,28,6.9,1,49,4,49,NA,NA,NA,NA,NA,NA,0,0.259672267773281
"1330",212648092020004,2012,12,1,1,63,4,5,1,141,22.5,1,2,721,41,6.3,1,37,4,16,3,NA,NA,NA,20,55,-0.353047,0.216475368786422
"1331",212648093020004,2012,12,1,1,63,4,6,1,267,16.7,1,1,222,8,5.2,1,37,1,37,2,35,3,NA,NA,0,0.272168,0.147480321793521
"1332",212648094020004,2012,12,1,1,63,4,7,1,296,20.2,1,1,111,1,8.1,1,48,1,48,2,55,3,NA,NA,0,0.922467,0.357847038197962
"1333",212648807020004,2012,12,1,1,67,1,1,1,120,9.4,1,1,111,1,5.1,1,42,1,42,2,15,3,NA,NA,0,0.206323,0.141862543263664
"1334",212648808020004,2012,12,1,1,67,1,2,1,288,1.7,1,1,111,1,4.9,1,42,1,42,2,15,4,NA,NA,NA,0,0.1309542354387
"1335",212648809020004,2012,12,1,1,67,1,3,1,8,5.2,1,1,111,1,6.2,1,49,1,49,2,15,3,NA,NA,0,0.433829,0.209657676395819
"1336",212648810020004,2012,12,1,1,67,1,4,1,19,10.8,1,1,111,1,6.1,1,51,1,51,2,15,3,NA,NA,0,0.437898,0.202949067083466
"1337",212648811020004,2012,12,1,1,67,1,5,1,21,16,1,1,111,1,6.5,1,53,1,53,2,15,3,NA,NA,0,0.536114,0.230438002802376
"1338",212648812020004,2012,12,1,1,67,1,6,1,22,22.5,1,1,111,1,7.1,1,53,1,53,2,15,3,NA,NA,0,0.660481,0.274943898728232
"1339",212648813020004,2012,12,1,1,67,1,7,1,56,18.6,1,1,111,1,5.5,1,40,1,40,2,15,3,NA,NA,0,0.240135,0.164988155852589
"1340",212648814020004,2012,12,1,1,67,1,8,1,90,22.4,1,1,111,1,5.5,1,45,1,45,2,15,3,NA,NA,0,0.28363,0.164988155852589
"1341",212648815020004,2012,12,1,1,67,1,9,1,120,20,1,1,111,1,5,1,44,1,44,2,15,3,NA,NA,0,0.208503,0.136353847812057
"1342",212648816020004,2012,12,1,1,67,1,10,1,178,20.1,1,1,111,1,5.4,1,49,1,49,2,15,3,NA,NA,0,0.303066,0.159043128087983
"1343",212648817020004,2012,12,1,1,67,1,11,1,220,6.7,1,1,111,1,6.1,1,50,1,50,2,15,3,NA,NA,0,0.427198,0.202949067083466
"1344",212648818020004,2012,12,1,1,67,1,12,1,257,15.6,1,1,111,1,7.5,1,53,1,53,2,20,3,NA,NA,0,0.749489,0.306796157577128
"1345",212648819020004,2012,12,1,1,67,1,13,1,267,1.9,1,1,111,1,6.5,1,50,1,50,2,15,3,NA,NA,0,0.499665,0.230438002802376
"1346",212648820020004,2012,12,1,1,67,1,14,1,285,12.2,1,1,111,1,5.4,1,53,1,53,2,15,3,NA,NA,0,0.336608,0.159043128087983
"1347",212648821020004,2012,12,1,1,67,1,15,1,286,22.8,1,1,111,1,6.5,1,52,1,52,2,15,3,NA,NA,0,0.523964,0.230438002802376
"1348",212648822020004,2012,12,1,1,67,1,16,1,316,23.9,1,1,111,1,6.3,1,55,1,55,2,15,3,NA,NA,0,0.519924,0.216475368786422
"1349",212648823020004,2012,12,1,1,67,1,17,1,337,15.9,1,1,111,1,5.4,1,48,1,48,2,15,3,NA,NA,0,0.294681,0.159043128087983
"1350",212648824020004,2012,12,1,1,67,2,1,1,184,20.8,1,1,111,1,9.9,1,59,1,59,2,25,2,3,NA,0,1.449435,0.534561624962388
"1351",212648825020004,2012,12,1,1,67,2,2,1,214,18,1,1,111,1,9.4,1,63,1,63,2,20,3,3,NA,5,1.252362,0.481929039706934
"1352",212648826020004,2012,12,1,1,67,2,3,1,218,12.1,1,1,111,1,10.3,1,56,1,56,2,20,3,3,NA,5,0.991782,0.578631188575245
"1353",212648827020004,2012,12,1,1,67,2,4,1,86,9.2,1,1,111,1,7.9,1,45,1,45,2,15,3,NA,NA,5,0.664808,0.340393745678019
"1354",212648828020004,2012,12,1,1,67,2,5,1,18,23.9,1,1,111,1,6,1,40,1,40,2,15,3,NA,NA,0,0.306276,0.196349540849362
"1355",212648829020004,2012,12,1,1,67,2,6,1,52,17.8,1,1,111,1,6.8,1,45,1,45,2,20,3,NA,NA,5,0.466021,0.252200076913181
"1356",212648830020004,2012,12,1,1,67,2,7,1,77,24,1,1,111,1,8.2,1,51,1,51,2,20,3,NA,NA,0,0.878316,0.366737309075308
"1357",212648831020004,2012,12,1,1,67,2,8,1,275,14.8,1,1,111,1,9.6,1,59,1,59,2,20,3,3,NA,5,1.37906,0.502654824574367
"1358",212648832020004,2012,12,1,1,67,2,9,1,213,23,1,1,111,1,7.6,1,61,1,61,2,20,3,NA,NA,0,0.905382,0.315031929984976
"1359",212648833020004,2012,12,1,1,67,2,10,1,256,17.6,1,1,111,1,7.1,1,58,1,58,2,15,3,NA,NA,0,0.732963,0.274943898728232
"1360",212648834020004,2012,12,1,1,67,3,1,1,254,18.5,1,1,111,1,7.8,1,62,1,62,2,15,3,NA,NA,0,0.729917,0.331830724035422
"1361",212648835020004,2012,12,1,1,67,3,2,1,293,4,1,1,111,1,8.6,1,61,1,61,2,15,3,NA,NA,5,0.959535,0.403389223367189
"1362",212648836020004,2012,12,1,1,67,3,3,1,70,9.9,1,1,111,1,6.2,1,53,1,53,2,15,3,NA,NA,0,0.478045,0.209657676395819
"1363",212648837020004,2012,12,1,1,67,3,4,1,5,11.3,1,1,111,1,6.2,1,53,1,53,2,15,3,NA,NA,0,0.478045,0.209657676395819
"1364",212648838020004,2012,12,1,1,67,3,5,1,11,16.6,1,1,111,1,5.9,1,53,1,53,2,15,3,NA,NA,0,0.42272,0.189859097693508
"1365",212648839020004,2012,12,1,1,67,3,6,1,110,17.6,1,1,111,1,6.6,1,51,1,51,2,15,3,NA,NA,0,0.531027,0.237582944427728
"1366",212648840020004,2012,12,1,1,67,3,7,1,145,19.5,1,1,111,1,6,1,49,1,49,2,15,3,NA,NA,0,0.399447,0.196349540849362
"1367",212648841020004,2012,12,1,1,67,3,8,1,158,22.2,1,1,111,1,6.4,1,49,1,49,2,15,3,NA,NA,0,0.469338,0.223402144255274
"1368",212648842020004,2012,12,1,1,67,3,9,1,174,12.4,1,1,111,1,5.5,1,49,1,49,2,10,3,NA,NA,5,0.302504,0.164988155852589
"1369",212648843020004,2012,12,1,1,67,3,10,1,184,17.6,1,1,111,1,7.2,1,52,1,52,2,15,3,NA,NA,0,0.667368,0.282743338823081
"1370",212648844020004,2012,12,1,1,67,3,11,1,215,22.6,1,1,111,1,8.2,1,58,1,58,2,15,3,NA,NA,0,1.013669,0.366737309075308
"1371",212648845020004,2012,12,1,1,67,3,12,1,218,17.4,1,1,111,1,6.2,1,56,1,56,2,15,3,NA,NA,0,0.511208,0.209657676395819
"1372",212648846020004,2012,12,1,1,67,3,13,1,224,11.9,1,1,111,1,5.7,1,52,1,52,2,15,3,NA,NA,0,0.378018,0.177205460616549
"1373",212648847020004,2012,12,1,1,67,3,14,1,237,7.3,1,1,111,1,5.3,1,54,1,54,2,15,3,NA,NA,0,0.328378,0.153207183401627
"1374",212648848020004,2012,12,1,1,67,3,15,1,243,22.8,1,1,111,1,5.8,1,57,1,57,2,15,3,NA,NA,0,0.443583,0.183477737615904
"1375",212648849020004,2012,12,1,1,67,3,16,1,271,15.8,1,1,111,1,5.1,1,51,1,51,2,10,4,NA,NA,0,0.273639,0.141862543263664
"1376",212648850020004,2012,12,1,1,67,3,17,1,294,14.7,1,1,111,1,6.8,1,57,1,57,2,15,3,NA,NA,0,0.650114,0.252200076913181
"1377",212648851020004,2012,12,1,1,67,3,18,1,320,15.8,1,1,111,1,6.4,1,56,1,56,2,15,3,NA,NA,0,0.551789,0.223402144255274
"1378",212648852020004,2012,12,1,1,67,3,19,1,337,19.2,1,1,111,1,5.8,1,52,1,52,2,15,3,NA,NA,0,0.395214,0.183477737615904
"1379",212648853020004,2012,12,1,1,67,4,1,1,5,18.9,1,1,111,1,6.2,1,44,1,44,2,15,3,NA,NA,0,0.378559,0.209657676395819
"1380",212648854020004,2012,12,1,1,67,4,2,1,10,24,1,1,111,1,5.6,1,38,1,38,2,15,3,NA,NA,0,0.234867,0.171042266695444
"1381",212648855020004,2012,12,1,1,67,4,3,1,77,18.1,1,1,111,1,5.8,1,40,1,40,2,30,2,NA,NA,0,0.279129,0.183477737615904
"1382",212648856020004,2012,12,1,1,67,4,4,1,331,8.5,1,1,111,1,5.9,1,45,1,45,2,30,3,NA,NA,0,0.342639,0.189859097693508
"1383",212648857020004,2012,12,1,1,67,4,5,1,354,13,1,1,111,1,7.3,1,44,1,44,2,30,3,NA,NA,0,0.566455,0.290651861996181
"1384",212649936020004,2012,12,1,1,68,1,1,1,81,20.5,1,1,222,8,6,1,42,1,42,2,35,3,NA,NA,0,0.071881,0.196349540849362
"1385",212649937020004,2012,12,1,1,68,1,2,1,94,17,1,2,111,1,9.92,1,51,4,51,NA,NA,NA,NA,80,NA,0.166115,0.536723651573296
"1386",212649938020004,2012,12,1,1,68,1,3,1,94,14.1,1,2,111,1,9.92,1,55,4,55,NA,NA,NA,NA,80,NA,0.177382,0.536723651573296
"1387",212649939020004,2012,12,1,1,68,1,4,1,265,23,1,2,222,8,6.72,1,34,4,34,NA,NA,NA,NA,80,NA,0.026782,0.24630086404144
"1388",212649940020004,2012,12,1,1,68,1,5,1,326,18.3,1,2,222,8,10.1,1,58,4,40,3,NA,NA,NA,NA,38,0,0.556378240612317
"1389",212649941020004,2012,12,1,1,68,1,6,1,328,15,1,2,111,1,7.72,1,53,4,53,NA,NA,NA,NA,80,NA,0.132764,0.325058846537684
"1390",212649942020004,2012,12,1,1,68,1,7,1,347,22.3,1,1,222,8,5.2,1,36,1,36,2,20,3,NA,NA,0,-0.0332,0.147480321793521
"1391",212649943020004,2012,12,1,1,68,1,8,1,28,5.7,1,1,222,8,2.3,1,26,1,26,2,15,4,NA,NA,NA,0,0.0288524741970313
"1392",212649944020004,2012,12,1,1,68,1,9,1,194,1.5,1,2,222,8,4.12,1,36,3,36,NA,NA,NA,NA,80,NA,0,0.0925809901720392
"1393",212649945020004,2012,12,1,1,68,1,10,1,204,2.4,1,2,222,8,4.82,1,35,3,35,NA,NA,NA,NA,80,NA,0,0.126713085356353
"1394",212649946020004,2012,12,1,1,68,1,11,1,347,6.1,1,1,222,8,4.6,1,37,1,37,2,25,3,NA,NA,NA,0,0.115409896788125
"1395",212649947020004,2012,12,1,1,68,1,12,1,352,5.5,1,1,222,8,4.4,1,34,1,34,2,25,3,NA,NA,NA,0,0.105592419745657
"1396",212649948020004,2012,12,1,1,68,1,13,1,232,23.5,1,2,222,8,6.3,1,45,4,28,4,NA,NA,NA,70,65,0,0.216475368786422
"1397",212649949020004,2012,12,1,1,68,2,1,1,21,9.3,2,3,131,2,11.65,1,64,4,64,NA,NA,NA,NA,80,NA,0.350305,0.740251404386876
"1398",212649950020004,2012,12,1,1,68,2,2,1,22,21.5,2,3,131,2,9.63,1,69,4,69,NA,NA,NA,NA,80,NA,0.384841,0.505801325966478
"1399",212649951020004,2012,12,1,1,68,2,3,1,35,23.9,2,3,131,2,6.84,1,67,4,67,NA,NA,NA,NA,80,NA,0.212581,0.255175863287831
"1400",212649952020004,2012,12,1,1,68,2,4,1,44,11.4,2,3,131,2,9.06,1,74,4,74,NA,NA,NA,NA,80,NA,0.397031,0.44769658809063
"1401",212649953020004,2012,12,1,1,68,2,5,1,59,15.2,2,3,131,2,7.38,1,68,4,68,NA,NA,NA,NA,80,NA,0.235056,0.297057220351
"1402",212649954020004,2012,12,1,1,68,2,6,1,68,20.2,2,3,131,2,9.73,1,73,4,73,NA,NA,NA,NA,80,NA,0.408149,0.516360567941044
"1403",212649955020004,2012,12,1,1,68,2,7,1,101,19.9,2,3,131,2,13.73,1,67,4,67,NA,NA,NA,NA,80,NA,0.366296,1.02817837108838
"1404",212649956020004,2012,12,1,1,68,2,8,1,146,16,2,3,131,2,6.64,1,45,4,45,NA,NA,NA,NA,80,NA,0.13571,0.240471464339779
"1405",212649957020004,2012,12,1,1,68,2,9,1,253,4.2,2,3,131,2,10.08,1,56,4,56,NA,NA,NA,NA,80,NA,0.257428,0.554176944093239
"1406",212649958020004,2012,12,1,1,68,2,10,1,332,24,2,3,131,2,11.55,1,66,4,66,NA,NA,NA,NA,80,NA,0.356821,0.727597767309917
"1407",212649959020004,2012,12,1,1,68,2,11,1,247,2.7,2,2,721,41,1.96,1,7,3,7,NA,NA,NA,NA,80,NA,0,0.0209526776701919
"1408",212649960020004,2012,12,1,1,68,2,12,1,314,4.9,2,2,721,41,4.3,1,23,3,23,NA,NA,NA,NA,80,NA,0,0.100847305841797
"1409",212649961020004,2012,12,1,1,68,2,13,1,316,4.4,2,2,721,41,3.4,1,20,3,20,NA,NA,NA,NA,80,NA,0,0.0630500192282951
"1410",212649962020004,2012,12,1,1,68,3,1,1,24,19.5,1,3,222,8,6.12,1,38,4,38,NA,NA,NA,NA,80,NA,0.027302,0.204282062299676
